Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Collection Category,Date L-1 Generated,WRS Path,WRS Row,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec
LC08_L1TP_090084_20131214_20170427_01_T1,LC80900842013348LGN01,2013/12/14,T1,2017/04/27, 090, 084,-34.61074,149.83477,-33.55519,149.06052,-33.94778,151.09258,-35.26658,148.5562,-35.66613,150.63014
LE07_L1TP_090084_20131222_20161118_01_T1,LE70900842013356ASA00,2013/12/22,T1,2016/11/18, 090, 084,-34.61432,149.83127,-33.66001,149.02777,-33.95886,151.08675,-35.25772,148.55614,-35.5626,150.65575
LC08_L1TP_090084_20131230_20170427_01_T1,LC80900842013364LGN01,2013/12/30,T1,2017/04/27, 090, 084,-34.61065,149.8374,-33.55512,149.06347,-33.9475,151.09491,-35.26673,148.55922,-35.66607,150.63251
LE07_L1TP_090084_20140107_20161118_01_T1,LE70900842014007ASA00,2014/01/07,T1,2016/11/18, 090, 084,-34.61457,149.83095,-33.66195,149.02782,-33.96075,151.08664,-35.25931,148.55518,-35.56404,150.65466
LC08_L1TP_090084_20140115_20170426_01_T1,LC80900842014015LGN01,2014/01/15,T1,2017/04/26, 090, 084,-34.61095,149.86721,-33.5554,149.09368,-33.94749,151.12424,-35.26725,148.58951,-35.6663,150.66191
LE07_L1GT_090084_20140123_20161119_01_T2,LE70900842014023ASA00,2014/01/23,T2,2016/11/19, 090, 084,-34.61496,149.76378,-33.66188,148.96016,-33.96068,151.01994,-35.25888,148.48784,-35.56361,150.58832
LC08_L1TP_090084_20140131_20170426_01_T1,LC80900842014031LGN01,2014/01/31,T1,2017/04/26, 090, 084,-34.61061,149.8474,-33.55515,149.07417,-33.94698,151.10407,-35.26719,148.57008,-35.66598,150.64183
LC08_L1TP_090084_20140216_20170425_01_T1,LC80900842014047LGN01,2014/02/16,T1,2017/04/25, 090, 084,-34.61085,149.86049,-33.55544,149.087,-33.94722,151.11725,-35.26743,148.58307,-35.66617,150.65522
LC08_L1TP_090084_20140304_20170425_01_T1,LC80900842014063LGN01,2014/03/04,T1,2017/04/25, 090, 084,-34.61084,149.87663,-33.55546,149.10256,-33.94729,151.13366,-35.26728,148.59882,-35.66608,150.67184
LC08_L1TP_090084_20140320_20170425_01_T1,LC80900842014079LGN01,2014/03/20,T1,2017/04/25, 090, 084,-34.61099,149.85999,-33.55574,149.0857,-33.94755,151.11721,-35.26744,148.58212,-35.66622,150.65554
LC08_L1TP_090084_20140405_20170424_01_T1,LC80900842014095LGN01,2014/04/05,T1,2017/04/24, 090, 084,-34.61077,149.86347,-33.55552,149.08915,-33.94723,151.12059,-35.26724,148.58567,-35.66592,150.65901
LC08_L1TP_090084_20140421_20170423_01_T1,LC80900842014111LGN01,2014/04/21,T1,2017/04/23, 090, 084,-34.61067,149.86866,-33.55543,149.09433,-33.94708,151.12572,-35.2672,148.5909,-35.66581,150.66417
LC08_L1TP_090084_20140507_20170422_01_T1,LC80900842014127LGN01,2014/05/07,T1,2017/04/22, 090, 084,-34.61058,149.86883,-33.55531,149.09462,-33.94686,151.12566,-35.26717,148.59122,-35.66568,150.66414
LC08_L1TP_090084_20140523_20170422_01_T1,LC80900842014143LGN01,2014/05/23,T1,2017/04/22, 090, 084,-34.61098,149.83842,-33.55499,149.06551,-33.94844,151.09632,-35.26645,148.5598,-35.66691,150.63247
LC08_L1TP_090084_20140608_20180203_01_T1,LC80900842014159LGN02,2014/06/08,T1,2018/02/03, 090, 084,-34.61097,149.8227,-33.55498,149.04982,-33.94841,151.08062,-35.26644,148.54414,-35.66687,150.6168
LC08_L1TP_090084_20140624_20170421_01_T1,LC80900842014175LGN01,2014/06/24,T1,2017/04/21, 090, 084,-34.61054,149.84194,-33.55455,149.069,-33.94798,151.09983,-35.26602,148.56334,-35.66645,150.63604
LC08_L1TP_090084_20140710_20170421_01_T1,LC80900842014191LGN01,2014/07/10,T1,2017/04/21, 090, 084,-34.6107,149.83151,-33.55472,149.0585,-33.94815,151.08946,-35.26614,148.55287,-35.66655,150.62569
LC08_L1TP_090084_20140726_20170420_01_T1,LC80900842014207LGN01,2014/07/26,T1,2017/04/20, 090, 084,-34.6109,149.84436,-33.55492,149.07127,-33.94831,151.10229,-35.26638,148.56574,-35.66676,150.63862
LC08_L1TP_090084_20140811_20170420_01_T1,LC80900842014223LGN01,2014/08/11,T1,2017/04/20, 090, 084,-34.61074,149.82963,-33.55479,149.05668,-33.94804,151.08736,-35.26631,148.55118,-35.66655,150.62372
LC08_L1TP_090084_20140827_20170420_01_T1,LC80900842014239LGN01,2014/08/27,T1,2017/04/20, 090, 084,-34.61075,149.84224,-33.55486,149.06937,-33.948,151.0999,-35.26646,148.56398,-35.66659,150.63637
LC08_L1TP_090084_20140912_20170419_01_T1,LC80900842014255LGN02,2014/09/12,T1,2017/04/19, 090, 084,-34.61065,149.83909,-33.55481,149.06604,-33.94789,151.09681,-35.26633,148.56076,-35.6664,150.6334
LC08_L1TP_090084_20140928_20170419_01_T1,LC80900842014271LGN01,2014/09/28,T1,2017/04/19, 090, 084,-34.61085,149.85275,-33.55503,149.0795,-33.94809,151.11049,-35.26653,148.5743,-35.66658,150.64716
LC08_L1TP_090084_20141030_20170418_01_T1,LC80900842014303LGN01,2014/10/30,T1,2017/04/18, 090, 084,-34.61069,149.85292,-33.55492,149.07961,-33.94786,151.11062,-35.26647,148.57458,-35.66638,150.64746
LC08_L1TP_090084_20141115_20180203_01_T1,LC80900842014319LGN02,2014/11/15,T1,2018/02/03, 090, 084,-34.61087,149.84023,-33.55512,149.06693,-33.94796,151.0978,-35.26673,148.56196,-35.66656,150.6347
LC08_L1TP_090084_20141201_20170416_01_T1,LC80900842014335LGN01,2014/12/01,T1,2017/04/16, 090, 084,-34.61052,149.84068,-33.55479,149.06741,-33.94755,151.09813,-35.26642,148.56249,-35.66616,150.63507
LC08_L1TP_090084_20141217_20180203_01_T1,LC80900842014351LGN02,2014/12/17,T1,2018/02/03, 090, 084,-34.61078,149.84918,-33.55507,149.0758,-33.9478,151.1067,-35.2667,148.57097,-35.6664,150.64374
LC08_L1TP_090084_20150102_20170415_01_T1,LC80900842015002LGN01,2015/01/02,T1,2017/04/15, 090, 084,-34.61051,149.85928,-33.55487,149.08579,-33.94755,151.11685,-35.26644,148.58105,-35.66611,150.65399
LC08_L1TP_090084_20150118_20170413_01_T1,LC80900842015018LGN01,2015/01/18,T1,2017/04/13, 090, 084,-34.61097,149.85257,-33.55533,149.07901,-33.94791,151.11005,-35.26694,148.57439,-35.6665,150.64731
LC08_L1TP_090084_20150203_20170413_01_T1,LC80900842015034LGN01,2015/02/03,T1,2017/04/13, 090, 084,-34.61079,149.84708,-33.55524,149.07354,-33.94768,151.10448,-35.2669,148.56906,-35.6663,150.64189
LC08_L1TP_090084_20150219_20170412_01_T1,LC80900842015050LGN02,2015/02/19,T1,2017/04/12, 090, 084,-34.61052,149.8524,-33.55499,149.07861,-33.94736,151.10983,-35.2666,148.57427,-35.66595,150.64737
LC08_L1TP_090084_20150307_20170412_01_T1,LC80900842015066LGN01,2015/03/07,T1,2017/04/12, 090, 084,-34.61077,149.85339,-33.55527,149.07963,-33.9475,151.11068,-35.26701,148.57547,-35.6662,150.64839
LC08_L1GT_090084_20150323_20170411_01_T2,LC80900842015082LGN01,2015/03/23,T2,2017/04/11, 090, 084,-34.6108,149.85628,-33.55532,149.0825,-33.94742,151.11347,-35.26709,148.57844,-35.66615,150.65127
LC08_L1TP_090084_20150408_20170410_01_T1,LC80900842015098LGN01,2015/04/08,T1,2017/04/10, 090, 084,-34.61065,149.857,-33.55522,149.08317,-33.94722,151.1141,-35.26696,148.57917,-35.66594,150.65198
LC08_L1TP_090084_20150424_20170409_01_T1,LC80900842015114LGN01,2015/04/24,T1,2017/04/09, 090, 084,-34.61086,149.82559,-33.55543,149.05184,-33.94732,151.08253,-35.26732,148.54792,-35.66619,150.6205
LC08_L1TP_090084_20150510_20170409_01_T1,LC80900842015130LGN01,2015/05/10,T1,2017/04/09, 090, 084,-34.61062,149.84503,-33.55525,149.07118,-33.94714,151.10209,-35.26704,148.56731,-35.6659,150.64012
LC08_L1TP_090084_20150526_20170408_01_T1,LC80900842015146LGN01,2015/05/26,T1,2017/04/08, 090, 084,-34.61092,149.82826,-33.55486,149.05536,-33.94853,151.08639,-35.26623,148.54949,-35.6669,150.62237
LC08_L1TP_090084_20150611_20170408_01_T1,LC80900842015162LGN01,2015/06/11,T1,2017/04/08, 090, 084,-34.61085,149.81882,-33.55481,149.04596,-33.94845,151.07687,-35.2662,148.54008,-35.66683,150.61284
LC08_L1TP_090084_20150627_20170407_01_T1,LC80900842015178LGN01,2015/06/27,T1,2017/04/07, 090, 084,-34.61057,149.83164,-33.55452,149.05877,-33.94814,151.08968,-35.26593,148.55294,-35.66654,150.62571
LC08_L1TP_090084_20150713_20170407_01_T1,LC80900842015194LGN01,2015/07/13,T1,2017/04/07, 090, 084,-34.61065,149.81696,-33.55462,149.04421,-33.94816,151.07487,-35.26609,148.53839,-35.66662,150.6109
LC08_L1TP_090084_20150729_20170406_01_T1,LC80900842015210LGN01,2015/07/29,T1,2017/04/06, 090, 084,-34.61068,149.83091,-33.55464,149.05823,-33.94812,151.08876,-35.26616,148.55243,-35.66662,150.62481
LC08_L1TP_090084_20150814_20170406_01_T1,LC80900842015226LGN01,2015/08/14,T1,2017/04/06, 090, 084,-34.61084,149.83859,-33.55485,149.06568,-33.94832,151.0965,-35.26632,148.55999,-35.66679,150.63268
LC08_L1TP_090084_20150830_20170405_01_T1,LC80900842015242LGN01,2015/08/30,T1,2017/04/05, 090, 084,-34.61074,149.84166,-33.55477,149.06872,-33.94818,151.09961,-35.26625,148.56311,-35.66665,150.63587
LC08_L1TP_090084_20150915_20170404_01_T1,LC80900842015258LGN01,2015/09/15,T1,2017/04/04, 090, 084,-34.61097,149.83247,-33.55505,149.05937,-33.9484,151.09038,-35.26648,148.55384,-35.66682,150.62672
LC08_L1TP_090084_20151001_20170403_01_T1,LC80900842015274LGN01,2015/10/01,T1,2017/04/03, 090, 084,-34.61073,149.83249,-33.55484,149.05941,-33.94805,151.09027,-35.26635,148.55399,-35.66657,150.62671
LC08_L1TP_090084_20151017_20170403_01_T1,LC80900842015290LGN01,2015/10/17,T1,2017/04/03, 090, 084,-34.61056,149.84566,-33.55468,149.07253,-33.94784,151.10345,-35.26619,148.56721,-35.66635,150.64
LC08_L1TP_090084_20151102_20170402_01_T1,LC80900842015306LGN01,2015/11/02,T1,2017/04/02, 090, 084,-34.6109,149.83415,-33.55502,149.06106,-33.94806,151.09177,-35.26665,148.55582,-35.66668,150.62837
LC08_L1TP_090084_20151118_20170402_01_T1,LC80900842015322LGN01,2015/11/18,T1,2017/04/02, 090, 084,-34.61067,149.8365,-33.55483,149.06337,-33.94782,151.09414,-35.26642,148.5582,-35.6664,150.63083
LC08_L1TP_090084_20151204_20170401_01_T1,LC80900842015338LGN01,2015/12/04,T1,2017/04/01, 090, 084,-34.61086,149.83991,-33.55506,149.06679,-33.94798,151.09747,-35.26673,148.56171,-35.66663,150.63424
LC08_L1GT_090084_20151220_20170331_01_T2,LC80900842015354LGN01,2015/12/20,T2,2017/03/31, 090, 084,-34.61066,149.83898,-33.55487,149.06583,-33.94772,151.0965,-35.26652,148.5608,-35.66635,150.63333
LC08_L1GT_090084_20160105_20170404_01_T2,LC80900842016005LGN02,2016/01/05,T2,2017/04/04, 090, 084,-34.61056,149.85354,-33.55481,149.08034,-33.94758,151.11101,-35.26647,148.57541,-35.66623,150.64795
LC08_L1TP_090084_20160121_20170405_01_T1,LC80900842016021LGN02,2016/01/21,T1,2017/04/05, 090, 084,-34.61095,149.84272,-33.55522,149.0693,-33.94795,151.10027,-35.26679,148.56448,-35.66651,150.63732
LC08_L1TP_090084_20160206_20170330_01_T1,LC80900842016037LGN01,2016/02/06,T1,2017/03/30, 090, 084,-34.61083,149.84835,-33.55514,149.07484,-33.94777,151.10581,-35.26675,148.57012,-35.66636,150.64297
LC08_L1TP_090084_20160222_20170329_01_T1,LC80900842016053LGN01,2016/02/22,T1,2017/03/29, 090, 084,-34.61088,149.86244,-33.55532,149.08884,-33.94787,151.11999,-35.26693,148.58432,-35.66646,150.65734
LC08_L1TP_090084_20160309_20180203_01_T1,LC80900842016069LGN02,2016/03/09,T1,2018/02/03, 090, 084,-34.61078,149.84809,-33.55519,149.07449,-33.94757,151.10542,-35.2669,148.57009,-35.66627,150.64289
LC08_L1TP_090084_20160325_20170327_01_T1,LC80900842016085LGN01,2016/03/25,T1,2017/03/27, 090, 084,-34.61077,149.85777,-33.55524,149.08423,-33.94748,151.1149,-35.26704,148.57993,-35.66625,150.65247
LC08_L1TP_090084_20160410_20170326_01_T1,LC80900842016101LGN01,2016/04/10,T1,2017/03/26, 090, 084,-34.61051,149.85522,-33.55501,149.08158,-33.94718,151.11238,-35.26676,148.57737,-35.66589,150.65006
LC08_L1TP_090084_20160426_20170326_01_T1,LC80900842016117LGN01,2016/04/26,T1,2017/03/26, 090, 084,-34.61081,149.83839,-33.55533,149.06436,-33.94756,151.09577,-35.26698,148.56029,-35.66617,150.63359
LC08_L1TP_090084_20160512_20180203_01_T1,LC80900842016133LGN02,2016/05/12,T1,2018/02/03, 090, 084,-34.61052,149.8224,-33.55453,149.04937,-33.94806,151.08043,-35.2659,148.54369,-35.66643,150.6166
LC08_L1TP_090084_20160528_20170324_01_T1,LC80900842016149LGN01,2016/05/28,T1,2017/03/24, 090, 084,-34.6106,149.82459,-33.55462,149.05158,-33.94809,151.08256,-35.26603,148.54592,-35.66651,150.61876
LC08_L1TP_090084_20160613_20170324_01_T1,LC80900842016165LGN01,2016/06/13,T1,2017/03/24, 090, 084,-34.61074,149.84254,-33.55471,149.06964,-33.94812,151.1004,-35.26617,148.56398,-35.66659,150.63659
LC08_L1TP_090084_20160629_20170323_01_T1,LC80900842016181LGN01,2016/06/29,T1,2017/03/23, 090, 084,-34.61059,149.8353,-33.55461,149.06237,-33.94803,151.0932,-35.26602,148.55671,-35.66644,150.62939
LC08_L1TP_090084_20160715_20170323_01_T1,LC80900842016197LGN01,2016/07/15,T1,2017/03/23, 090, 084,-34.6108,149.83142,-33.55484,149.05851,-33.94823,151.08925,-35.26631,148.55288,-35.66668,150.62548
LC08_L1GT_090084_20160731_20170322_01_T2,LC80900842016213LGN01,2016/07/31,T2,2017/03/22, 090, 084,-34.61049,149.84057,-33.55454,149.06764,-33.94789,151.09838,-35.26602,148.56206,-35.66637,150.63467
LC08_L1TP_090084_20160816_20170322_01_T1,LC80900842016229LGN01,2016/08/16,T1,2017/03/22, 090, 084,-34.61066,149.84698,-33.55471,149.07391,-33.94805,151.10487,-35.26618,148.5684,-35.66652,150.64122
LC08_L1GT_090084_20160901_20170321_01_T2,LC80900842016245LGN01,2016/09/01,T2,2017/03/21, 090, 084,-34.6107,149.83844,-33.55483,149.06534,-33.94809,151.0963,-35.26626,148.5599,-35.66651,150.63272
LC08_L1GT_090084_20160917_20170321_01_T2,LC80900842016261LGN01,2016/09/17,T2,2017/03/21, 090, 084,-34.61064,149.84232,-33.55476,149.06923,-33.94792,151.1001,-35.26626,148.56389,-35.66642,150.63662
LC08_L1TP_090084_20161003_20170320_01_T1,LC80900842016277LGN01,2016/10/03,T1,2017/03/20, 090, 084,-34.61072,149.84668,-33.55492,149.07351,-33.94801,151.10447,-35.26641,148.56826,-35.66648,150.64108
LC08_L1TP_090084_20161019_20180203_01_T1,LC80900842016293LGN02,2016/10/19,T1,2018/02/03, 090, 084,-34.61092,149.83329,-33.55515,149.06011,-33.94812,151.09092,-35.26672,148.55499,-35.66667,150.62766
LC08_L1TP_090084_20161104_20170318_01_T1,LC80900842016309LGN01,2016/11/04,T1,2017/03/18, 090, 084,-34.61064,149.83624,-33.55483,149.0631,-33.94768,151.09376,-35.26647,148.55805,-35.66632,150.63057
LC08_L1TP_090084_20161120_20170318_01_T1,LC80900842016325LGN01,2016/11/20,T1,2017/03/18, 090, 084,-34.61073,149.83449,-33.55497,149.06124,-33.94779,151.09202,-35.26661,148.55627,-35.66641,150.62891
LC08_L1TP_090084_20161206_20170317_01_T1,LC80900842016341LGN01,2016/12/06,T1,2017/03/17, 090, 084,-34.61069,149.837,-33.55498,149.06369,-33.94774,151.09454,-35.26662,148.5588,-35.66636,150.63152
LC08_L1TP_090084_20161222_20170315_01_T1,LC80900842016357LGN02,2016/12/22,T1,2017/03/15, 090, 084,-34.61072,149.84733,-33.55498,149.07388,-33.94772,151.10491,-35.2666,148.56905,-35.66632,150.64195
LC08_L1TP_090084_20170107_20170311_01_T1,LC80900842017007LGN01,2017/01/07,T1,2017/03/11, 090, 084,-34.61052,149.84254,-33.55483,149.06908,-33.94748,151.10002,-35.2665,148.56438,-35.66613,150.63719
LC08_L1TP_090084_20170123_20170311_01_T1,LC80900842017023LGN01,2017/01/23,T1,2017/03/11, 090, 084,-34.61051,149.84766,-33.55484,149.0742,-33.94737,151.105,-35.26651,148.56962,-35.66601,150.64226
LC08_L1TP_090084_20170208_20170217_01_T1,LC80900842017039LGN00,2017/02/08,T1,2017/02/17, 090, 084,-34.61051,149.8623,-33.5549,149.08887,-33.94732,151.11956,-35.26665,148.58437,-35.66603,150.65693
LC08_L1TP_090084_20170224_20170301_01_T1,LC80900842017055LGN00,2017/02/24,T1,2017/03/01, 090, 084,-34.61073,149.85737,-33.55517,149.0838,-33.94751,151.11462,-35.26688,148.57941,-35.66618,150.6521
LC08_L1TP_090084_20170312_20170317_01_T1,LC80900842017071LGN00,2017/03/12,T1,2017/03/17, 090, 084,-34.61091,149.86204,-33.55542,149.08839,-33.94763,151.11924,-35.26716,148.58415,-35.66634,150.65688
LC08_L1TP_090084_20170328_20170414_01_T1,LC80900842017087LGN00,2017/03/28,T1,2017/04/14, 090, 084,-34.61052,149.86471,-33.55508,149.09091,-33.94725,151.122,-35.26679,148.58681,-35.66593,150.65979
LC08_L1TP_090084_20170413_20170501_01_T1,LC80900842017103LGN00,2017/04/13,T1,2017/05/01, 090, 084,-34.61058,149.85768,-33.55516,149.08379,-33.94723,151.11489,-35.26692,148.57982,-35.66596,150.65282
LC08_L1TP_090084_20170429_20170515_01_T1,LC80900842017119LGN00,2017/04/29,T1,2017/05/15, 090, 084,-34.61084,149.84106,-33.55482,149.06814,-33.94832,151.09899,-35.26628,148.56243,-35.66677,150.63515
LC08_L1TP_090084_20170515_20170525_01_T1,LC80900842017135LGN00,2017/05/15,T1,2017/05/25, 090, 084,-34.61071,149.83683,-33.55472,149.06387,-33.94819,151.09479,-35.26616,148.55822,-35.66661,150.631
LC08_L1TP_090084_20170531_20170615_01_T1,LC80900842017151LGN00,2017/05/31,T1,2017/06/15, 090, 084,-34.6108,149.82684,-33.55482,149.054,-33.9482,151.08466,-35.26634,148.54835,-35.66672,150.62085
LC08_L1TP_090084_20170616_20170629_01_T1,LC80900842017167LGN00,2017/06/16,T1,2017/06/29, 090, 084,-34.61084,149.82728,-33.5548,149.0544,-33.94813,151.08498,-35.26638,148.54878,-35.66671,150.62122
LC08_L1TP_090084_20170702_20170715_01_T1,LC80900842017183LGN00,2017/07/02,T1,2017/07/15, 090, 084,-34.61052,149.83674,-33.55453,149.06385,-33.94788,151.09452,-35.26604,148.55824,-35.66639,150.63078
LC08_L1TP_090084_20170718_20170728_01_T1,LC80900842017199LGN00,2017/07/18,T1,2017/07/28, 090, 084,-34.6107,149.84301,-33.55475,149.06994,-33.94815,151.10094,-35.26617,148.56437,-35.66656,150.63724
LC08_L1TP_090084_20170803_20170812_01_T1,LC80900842017215LGN00,2017/08/03,T1,2017/08/12, 090, 084,-34.61093,149.83435,-33.55501,149.0612,-33.9484,151.09234,-35.26642,148.55567,-35.66681,150.62867
LC08_L1TP_090084_20170819_20180203_01_T1,LC80900842017231LGN01,2017/08/19,T1,2018/02/03, 090, 084,-34.6107,149.83315,-33.55482,149.05998,-33.94815,151.09109,-35.26624,148.55453,-35.66656,150.6275
LC08_L1TP_090084_20170904_20170916_01_T1,LC80900842017247LGN00,2017/09/04,T1,2017/09/16, 090, 084,-34.61068,149.84042,-33.55476,149.06733,-33.948,151.09823,-35.26624,148.56192,-35.66646,150.63467
LC08_L1TP_090084_20170920_20171012_01_T1,LC80900842017263LGN00,2017/09/20,T1,2017/10/12, 090, 084,-34.61098,149.84139,-33.55515,149.06833,-33.94829,151.09918,-35.26664,148.563,-35.66677,150.63571
LC08_L1TP_090084_20171006_20171023_01_T1,LC80900842017279LGN00,2017/10/06,T1,2017/10/23, 090, 084,-34.61067,149.82528,-33.55484,149.05218,-33.94786,151.0829,-35.26644,148.54697,-35.66645,150.61954
LC08_L1TP_090084_20171022_20171107_01_T1,LC80900842017295LGN00,2017/10/22,T1,2017/11/07, 090, 084,-34.61082,149.82065,-33.55501,149.04754,-33.94793,151.07824,-35.26665,148.54244,-35.66656,150.61501
LC08_L1TP_090084_20171107_20171121_01_T1,LC80900842017311LGN00,2017/11/07,T1,2017/11/21, 090, 084,-34.6106,149.82773,-33.55483,149.05448,-33.94768,151.08527,-35.26646,148.54949,-35.6663,150.62215
LC08_L1TP_090084_20171123_20171206_01_T1,LC80900842017327LGN00,2017/11/23,T1,2017/12/06, 090, 084,-34.6108,149.84699,-33.55506,149.07367,-33.94786,151.10454,-35.26669,148.56875,-35.66647,150.64149
LC08_L1TP_090084_20171209_20171223_01_T1,LC80900842017343LGN00,2017/12/09,T1,2017/12/23, 090, 084,-34.61061,149.85202,-33.55487,149.07859,-33.94763,151.10962,-35.26648,148.57377,-35.66622,150.64666
LC08_L1TP_090084_20171225_20180103_01_T1,LC80900842017359LGN00,2017/12/25,T1,2018/01/03, 090, 084,-34.61099,149.83166,-33.5553,149.05835,-33.94793,151.08908,-35.26696,148.55356,-35.66657,150.62616
LC08_L1TP_090084_20180110_20180119_01_T1,LC80900842018010LGN00,2018/01/10,T1,2018/01/19, 090, 084,-34.61088,149.84234,-33.55524,149.06904,-33.94779,151.09969,-35.26697,148.56436,-35.6665,150.63688
LC08_L1TP_090084_20180126_20180207_01_T1,LC80900842018026LGN00,2018/01/26,T1,2018/02/07, 090, 084,-34.61089,149.86201,-33.55524,149.0886,-33.94772,151.11929,-35.26696,148.584,-35.6664,150.65656
LC08_L1TP_090084_20180211_20180222_01_T1,LC80900842018042LGN00,2018/02/11,T1,2018/02/22, 090, 084,-34.61081,149.86802,-33.55524,149.09442,-33.94767,151.1254,-35.26692,148.58997,-35.66633,150.66283
LC08_L1TP_090084_20180227_20180308_01_T1,LC80900842018058LGN00,2018/02/27,T1,2018/03/08, 090, 084,-34.61069,149.86946,-33.55513,149.09572,-33.94747,151.12677,-35.26682,148.59141,-35.66614,150.66432
LC08_L1TP_090084_20180315_20180320_01_T1,LC80900842018074LGN00,2018/03/15,T1,2018/03/20, 090, 084,-34.61072,149.87675,-33.55519,149.10293,-33.94744,151.13407,-35.26691,148.59874,-35.66614,150.67175
LC08_L1TP_090084_20180331_20180416_01_T1,LC80900842018090LGN00,2018/03/31,T1,2018/04/16, 090, 084,-34.61077,149.86745,-33.55531,149.09364,-33.94742,151.12463,-35.26705,148.58957,-35.66613,150.66244
LC08_L1TP_090084_20180416_20180501_01_T1,LC80900842018106LGN00,2018/04/16,T1,2018/05/01, 090, 084,-34.61074,149.86473,-33.55529,149.09095,-33.94729,151.12182,-35.26711,148.58699,-35.66608,150.65975
LC08_L1TP_090084_20180502_20180516_01_T1,LC80900842018122LGN00,2018/05/02,T1,2018/05/16, 090, 084,-34.61086,149.85681,-33.55549,149.08299,-33.94741,151.11391,-35.26728,148.5791,-35.66618,150.65191
LC08_L1TP_090084_20180518_20180604_01_T1,LC80900842018138LGN00,2018/05/18,T1,2018/06/04, 090, 084,-34.61071,149.85438,-33.55531,149.08044,-33.94721,151.11144,-35.26712,148.57662,-35.66598,150.64953
LC08_L1TP_090084_20180603_20180615_01_T1,LC80900842018154LGN00,2018/06/03,T1,2018/06/15, 090, 084,-34.61084,149.83603,-33.55478,149.06313,-33.94843,151.09412,-35.26616,148.55726,-35.66682,150.63012
LC08_L1TP_090084_20180619_20180620_01_RT,LC80900842018170LGN00,2018/06/19,RT,2018/06/20, 090, 084,-34.61059,149.83444,-33.55453,149.06146,-33.94819,151.09258,-35.26589,148.55561,-35.66656,150.62858
